1019154,4525 Knoll Rd,354,51,46809
1018380,850 West Central Texas Expressway,355,51,76548
1021696,218 E Tyler Ave,356,51,78550
1021555,121 E. Main Street,357,51,48625
1020122,364 Oddville Ave,358,51,
1020125,111 S Main St,358,51,
1020107,Main Street,359,51,42765
1011782,1001 N Oaks Ave,359,51,57033
1019383,W. 125th Street & Adam Clayton Powell Blvd,359,51,
1019373,Brooklyn Avenue & Prospect Place,359,51,
1019374,Lafayette btwn Waverly & Washington,359,51,
1019366,Asch Loop & Aldrich Street,360,51,
1019375,Ocean Pkwy btwn Shore Pkwy & Avenue Z,360,51,
1019380,E. 104th Street & 3rd Avenue,360,51,
1019381,Lenox Avenue btwn W. 136th & W. 138th Street,360,51,
1019377,E. 163rd btwn Southern & Bruckner Boulevards,360,51,
1019378,1400 Pelham Parkway,360,51,
1019376,Clarkson Avenue btwn E. 37th & E. 39th Street,360,51,
1019382,Lenox Avenue btwn W. 117th & W. 118th Street,360,51,
1002339,97-99th Street and 2nd Ave.,360,51,
1002335,Mt. Eden Pkwy & Morris Avenue,360,51,
1005332,E. Mosholu Pkwy N. & Jerome Avenue,360,51,
1019379,E. 149th Street & Eagle Avenue,360,51,
1002345,Broadway btwn W. 138th & W. 139th St,360,51,
1009660,300 Keahole Street,360,51,
1018282,Franklin Avenue & Summit Street,361,51,44240
1020044,"1435 E Main St, ",361,51,44240
1021431,4055 South Roy Wilson Way,361,51,46163
1021671,200 Market Square,361,51,43054
1021672,150 W Main St,361,51,43054
1021211,73 Monument Place,362,51,22473
1019786,250 South Main,363,51,84032
1019757,1200 N. Vista St.,363,51,90046
1019192,100 North King Street,364,51,28739
1019895,,364,51,
1021286,Main Street,365,51,56136
1019802,17004 York Rd,365,51,
1021282,"507 W B St,",366,51,69001
1020174,1313 N. Mill St.,367,51,40741
1003684,12505 N Main St   91739,367,51,91739
1019234,418 Main Street,368,51,85938
1006285,2535 Highway 51 South,369,51,38632
1019486,768 Lynn Street,369,51,20170
1021355,5355 W. Herriman Main St.,369,51,84096
1020026,2001 Lock B Road North,369,51,37043
1019224,18422 Bear Valley RD,369,51,92395
1019220,901 N Main Street,370,51,27262
1012260,115 NE Railroad Avenue,370,51,32643
1006831,61 Highland Center Drive,371,51,24465
1021327,Highlands Ranch Pkwy and Dorchester Rd,371,51,80129
1018951,1118 1st Ave,371,51,50563
1019688,5137 Glade Chapel Road,371,51,63050
1019959,1st Ave and NW Lincoln St,371,51,97124
1019962,6125 NE Cornell Rd,371,51,97124
1021249,1405 SW Vermont St,371,51,97219
1019669,"S Commerce St, Hinesville, GA 31313",372,51,31313
1008020,96 Otis Street,372,51,02043
1005076,30 E. Chicago Ave.,372,51,60521
1019330,121 Orange Street,373,51,71901
1021208,Grove PATH Plaza,373,51,
1010937,272 N. Court St.,374,51,48446
1021533,"5th Street, between Ferry and Columbia",375,51,47901
1021509,,376,52,
1021511,36707 Crooked Hammock Way,376,52,19958
1021512,Savannah Rd. and Sussex Ave.,376,52,19958
1021516,Dupont and Johnson Avenues,376,52,19958
1011761,67 West Henderson Street,377,52,28752
1018972,1 E Water St,378,52,47630
1008980,101 S Market St.,378,52,64040
1021547,Montgomery and Allegheny Street (near the Diamond),379,52,16648
1019302,Crapo Park,380,52,48442
1018853,300 West Ballentine Street,380,52,27540
1021229,1600 Ivar Ave,380,52,90028
1018458,21078 Three Notch Road,380,52,20653
1007267,Ocean Drive,380,52,99603
1009663,Martin Ave and Chestnut Rd,380,52,60430
1012076,5th Street & Columbia Street,381,52,
1019819,67212 E. HWY 26,381,52,97067
1021705,691 Main Street,381,52,02885
1021711,1015 Hope St,381,52,02906
1012041,33 14th Avenue North,381,52,55343
1020100,110 W 9th Street,382,52,42240
1008366,Main Street and Ash Street,382,52,01748
1019313,c/o Rajni Lerman,383,52,57747
1018200,498 Howard St.,384,52,29303
1005674,Corner of Columbia and Sixth Streets,385,52,12534
1018152,2051 Huguenot Road,385,52,23236
1019990,2051 Huguenot Road,385,52,23235
1021610,1237 E Main St,385,52,62901
1021612,2421 W Main St,385,52,62901
1019056,111 Mine Street,386,52,08822
1010598,842 Penn Street,387,52,16652
1021268,11712 Coral Street,387,52,60142
1019586,208 East Street,388,52,78634
1021635,903 E. US Hwy 80,389,52,75693
1011325,4310 Gallatin Street,389,52,20781
1021703,2700 Erie Avenue,389,52,45208
1012621,2nd Street,390,52,51445
1006417,A - D St. Memorial Drive,391,52,83402
1005080,120 N Main,391,52,48444
1020136,139 North Main Street,392,52,42064
1019011,100 1st St. W,393,52,50644
1019236,211 W. Truman Rd.,393,52,64050
1018772,144 JOHN RUST RD,393,52,12842
1019861,8th & Church St.,394,52,15701
1004384,South Steele Street and Adams Street,395,52,48846
1012626,Corner of Rocksylvania Ave. anb Stevens St.,395,52,50126
1019340,410 Livoinia Ave,395,52,11212
1003680,1730 10th Ave N.W.,395,52,98027
1001641,Center & Pine River Street,396,52,48847
1004380,North end of Main Street,396,52,56142
1006376,130 S. 3rd,397,52,82633
1018907,252 E. Jackson Blvd.,397,52,63755
1018343,Diploma Drive,397,52,54615
1020106,1296South Main St.,397,52,40447
1020108,3034 Welchburg Rd.,397,52,40486
1019263,110 Railroad Avenue,397,52,28779
1018978,23 Central Street,397,52,28779
1021281,2708 Sherman Rd,397,52,53037
1009970,"Town Square, Downtown Janesville",397,52,53545
1008299,"Park and Ride, Stegall Drive",398,52,30143
1021306,925 Chestnut Street,398,52,19107
1020192,10434 watterson trail,398,52,40299
1020090,826 F. M. Stafford Ave.,398,52,41240
1002907,61651 Twentynine Palms Highway,398,52,92252
1018242,350 Whittier,399,52,99801
1005270,21 South Kainalu Drive,399,52,96734
1008375,7300 N. Fresno Street,399,52,93720
1019774,1204 Bank Street,400,52,49001
1005252,1911 Kam IV Road,400,52,96819
1008118,1400 Kalihi Street,400,52,96822
1021264,67-139 Pukalani Road,400,52,96727
1005253,45-660 Keaahala Road,400,52,96788
1005254,91-1049 Kamaaha Loop,400,52,96707
1005255,700 Kalihi Street,400,52,96819
1021748,5000 W National Ave,400,52,
1019003,400 Bear Creek Parkway,400,52,76248
1021369,Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street,401,52,53140
1021743,625 52nd Street,401,52,53140
1021349,625 57th Street,401,52,53140
1020011,Kensington train station parking lot,401,52,20895
1021742,4900 Breton Rd SE,401,52,49512
1021567,906 Broad Street,402,52,29020
1010636,105 Moore Road,403,52,27021
1019120,King George Middle School at 8246 Dahlgren Rd,404,52,22485
1003269,Wall Street - Uptown Kingston,405,52,12402
1019491,5870 Kingstowne Towne Center,405,52,22315
1020032,2814 Town Center Circle,405,52,77339
1019266,100 North Elson Street,405,52,63501
1019212,47 Road 6500,406,52,87417
1011117,10 Shapleigh Road,406,52,03904
1021332,107 N 4th St,406,52,63537
1020075,34 Bond Hill Rd,406,52,40906
1021633,3800 Corkscrew Road,406,52,33928
1021244,401 Birch St,406,52,19348
1021250,,407,53,00979
1021345,1835 La Cienega Blvd,407,53,90035
1003343,East Tremont Ave. between Lafontaine Ave& Arthue Ave,407,53,10460
1019986,Tremont Ave between Arthur Ave & LaFontaine Ave,407,53,10457
1020123,100 East Main Street,408,53,40031
1019506,209 Washington Ave,409,53,20646
1019649,106 Godfrey Road West,409,53,06883
1019409,224 E. First Street,409,53,71845
1019103,28214 West Northwest Highway,409,53,60010
1003863,"Millennium Plaza Park, 200 First Street",409,53,97034
1012206,281 Station Street,409,53,12946
1019850,1001 Kingwood ST,410,53,56401
1019851,7915 MN-210,410,53,56425
1019198,6110 Lakeside Avenue,410,53,23228
1002021,1606 lakeside ave.,410,53,23228
1002521,15425 Detroit,410,53,44107
1019427,Chautauqua Ave,411,53,14750
1020051,6434 E Mockingbird Lane,411,53,75218
1019035,610  E. Main St  or Corner of Main St & South Linden St,412,53,50140
1021683,101 N Broad St,412,53,61046
1019852,West Chestnut Street,412,53,43130
1019352,505 College Meadows Drive,413,53,82801
1005352,Lane Event Center (Fairgrounds),414,53,97401
1009803,8th Ave & Oak St.,414,53,97401
1019756,400 Penn Street,414,53,19446
1021291,200 W. Oak St.,414,53,80521
1021661,State Highway 8,415,53,83871
1012344,109 Weatherly Road,415,53,35803
1019030,,416,53,39440
1018834,,417,53,49064
1021324,824 New Hampshire Street,417,53,66044
1021325,1140 Massachusetts Street,417,53,66044
1019450,250 40th Street,417,53,15201
1021647," 9535 US Hwy 51 N, Cobden, IL 62920",418,53,62920
1016810,309 S Lebanon St.,418,53,46052
1018113,579 Exeter Road,419,53,06249
1019158,18402 US Highway 281 N,419,53,78259
1006652,6601 Biscayne Blvd,420,53,33138
1002768,River Street,420,53,49654
1019512,17201 W. 87th St. Pkwy,420,53,66219
1010483,100N. Herritage Street,421,53,2804
1016916,4040 Harrison Ave,421,53,45211
1004651,7785 North State street,422,53,13367
1019503,170 S Fremont St,423,53,55952
1019808,65 Main St.,424,53,04240
1019726,130 East Ave.,424,53,04240
1021470,Worthen Road Practice Field,424,53,02421
1019346,739 Massachusetts Avenue,424,53,02420
1019650,"Liberty Park, 600 East 900 South",424,53,84105
1018927,110 Andi Lane,425,53,15658
1021361,1400 Killian Hill Rd,426,53,30047
1004848,360 Lincoln Street,426,53,89008
1011300,N. Broadway & Sichel,426,53,90031
1020132,N. Broadway & Sichel,426,53,90031
1019304,SW Corner Fort Street & Southfield Road,426,53,48146
1021198,6939 Linda Vista Rd.,426,53,92111
1019167,,426,53,47441
1019678,West Street and Woodruff Lane,427,53,06759
1019679,421 Bantam Rad,427,53,06759
1019631,520 Lucky Road,427,53,65746
1019207,331 West 18th Street,427,53,16502
1019995,555 W Date Street,427,53,92101
1021390,,428,53,71822
1012027,4461 Mineola Ave,428,53,29566
1019538,Miles Band Shell Park,428,53,59047
1018418,29350 W. Chicago,428,53,48150
1018901,1848 Church Street,429,53,24522
1020094,255 John Paul Avenue,430,53,42276
1019494,8990 Lorton Station Blvd,430,53,22079
1005431,"City Hall, 6718 Rio Grande Blvd. NW",431,53,87107
1018919,"Sunset Park, Georgia Street",432,53,63353
1000462,205 Broadway Street,433,53,45140
1016820,3410 N Southport Ave,433,53,60657
1021727,11940 Fulton St,433,53,49331
1011233,Main street,434,53,97885
1018922,5473 Bostwick Street,434,53,13367
1011800,3200 University Ave,434,53,50311
1021257,,435,53,49431
1019622,"EE Lake General Store, 33721 Snickersville Turnpike",436,53,20135
1019177,21060 Whitfield Drive,436,53,20165
1019175,"101 Catoctin Circle, S. E.",436,53,20175
1019176,Gramercy Park Drive and Central Station Drive,436,53,20147
1019940,1219 Main St,437,53,24504
1019435,4th and Grover Street at Centennial Park,437,53,98264
1011538,5239 Floyd Road,438,53,30126
1000481,112 N. John Wayne Dr.,438,53,50273
1012249,Highway 40 E. and 1st St.,438,53,56256
1005201,Central Avenue between Cook Avenue and Main Street,439,53,07940
1012046,"7th Street, between C and B Streets",439,53,97741
1021339,1126 Martin Luther King Jr Way,439,53,98122
1019360,55 South Gammon Road,439,53,53717
1021197,Baldwin Avenue between 7th and 8th St.,440,53,32435
1018407,335 Clark Ave. South,441,53,38024
1005528,South Main at Wheeling,441,53,15301
1006837,401 Main Street,441,53,95667
1011119,Main Street and Highland Ave,442,53,66720
1019706,1030 Main Street,442,53,18431
1021624,South Public Square,443,53,37130
1019752,151 Main Street,444,53,44281
1019501,413 N Milwaukee Ave,444,53,60048
1005256,1527 Keeaumoku Street,444,53,96822
1019969,163 Spruce St.,444,53,06040
1003980,South Broadway and West Main,445,53,59741
1018217,180 Memorial Drive,446,53,49660
1018998,180 N. Maple Street,447,53,49854
1005257,Manoa Rd,447,53,96826
1019111,703 East Broad Street,447,53,76063
1010286,157 E Wapato Way,448,53,98831
1018310,,448,53,50563
1005218,36465 N Hwy 101,449,53,97131
1016799,25719 Maple Valley Black Diamond Road,449,53,98038
1003238,65 Church St,449,53,30060
1021358,1607 Main Street,450,53,54143
1021713,2200 31st St,450,53,52302
1019058,Main and Church,450,53,43302
1019482,2620 23 ST,450,53,68601
1019368,9705 W. 142nd Steet,450,53,60462
1012031,Deville St,450,53,29577
1000242,300 Conti,451,53,36602
1019022,W South Park Ave & Georgia St,452,53,54901
1000616,200 Parkway Street West,452,53,36606
1019185,1301 Biscayne Blvd,452,53,33132
1019866,3510 W 15th Ave,452,53,46404
1019806,Ford Center Plaza 6th and Main St,452,53,47715
1011972,Military Avenue and West Mason Street,452,53,54303
1021341,105 Norton Park Drive,452,53,43213
1019876,,452,53,
1019189,500 Howard Baker Jr Ave,452,53,37915
1019924,317 North Main Street,453,53,71351
1019843,3048 Main Street,454,53,48453
1020190,1933 Mayfield Highway,454,53,42025
1002929,140 Main St  (Route 3A),454,53,02050
1019659,Main St. and Smithwick St.,455,53,27892
1018976,1 Schiber Ct.,455,53,62062
1011139,Founders Square,456,53,37801
1019902,2114 Old Main Street,456,53,41056
1001281,100 block East Maple at Jefferson (in street),457,53,48854
1005642,882 Cummins Hwy,457,53,02126
1003199,57754 Crumstown Hwy,457,53,46619
1019300,101 East Butler Road,458,53,29662
1019968,220 East State Street,458,53,53948
1020145,"299 Wilburn Ross Hwy,",459,53,42647
1019487,2501 Sherwood Hall Lane,459,53,22306
1020134,2165 Central Ave,460,53,95519
1019490,1659 Chain Bridge Rd,460,53,22101
1020081,1041 Old Ekron Rd,461,53,40108
1019634,2501 Mystic Valley Parkway,461,53,02155
1021314,Edgemont Street,461,53,19063
1018908,1000 Youth Center Drive,462,53,57752
1019858,"39 public square, suite 305",462,53,44256
1019759,PO Box 702,463,53,45769
1021209,540 S. Front Street,463,53,38103
1020199,62 Back Street,464,53,40322
1002905,Chestnut & Menlo Avenues,464,53,94025
1019816,800 1st Street & 8th Avenue,465,53,49858
1021357,,465,53,49858
1018093,N. Centre St. & Chestnut Ave.,466,53,08109
1019464,33 E. Broadway Ave.,466,53,83642
1021458,New Street and Pearl Street,466,53,08840
1019137,North Broadway and East 5th Street,467,53,46970
1000021,700 North Lamar Blvd.,467,53,38655
1011076,530 Exchange St,468,53,05753
1020087,,468,53,40243
1019683,12 S Church St,469,53,21769
1019777,,470,53,48640
1012786,"6655 Delmar Blvd, Back Lot",470,53,63130
1005633,500 Main St  Riverside Park,470,53,
1006681,108 West Main Street (Wasson Field),470,53,06460
1009658,94-1150 Lanikuhana Ave.,470,53,96789
1020034,16501 Redland Road,470,53,20855
1020035,16501 Redland Road,470,53,20855
1020038,9601 Medical Center Drive,470,53,20850
1012523,704 South 2nd Street,470,53,55401
1010485,Cotton Avenue,471,53,30442
1018486,6 Village Center Boulevard,471,53,19968
1021454,524 S Layton Blvd,471,53,53215
1019239,115 E. Front St.,472,53,75773
1019716,1200 North Minnetrista Pkwy,472,53,47303
1006069,Historic Downtown Minturn,472,53,81645
1020195,84 Bartlett Street,472,53,94111
1016862,5635 Johnson Drive,472,53,66202
1021493,3100 Roosevelt Ave,472,53,78214
1018939,Circle Square (by the XXXXs),473,53,
1010037,1670 E 120th St,473,53,90059
1001104,1515 SW 10th Avenue,474,53,66604
1006547,20 E. Willow St.,474,53,48162
1012314,10th St and 16th Ave,474,53,53566
1019844,7700 Block of SE Stark Street,474,53,97215
1020166,"6131 La Salle Ave, Oakland, CA 94611",474,53,94611
1004297,Middle Street and Island Street,474,53,35115
1020085,153 South Maysville Street,474,53,40353
1021377,119 W. Washington St.,474,53,31064
1011901,300 West Main Street,475,53,14865
1019507,S. Uncompahgre and S. 1st Street,476,53,81401
1021430,11110 Johnson Drive,476,53,66203
1019480,1400 SE Bybee Blvd,476,53,97202
1018573,Intersection Main and Kennebec,476,53,43756
1018314,Main St. & Indiana St.,476,53,46151
1018317,Monroe & Main St.,476,53,46158
1021252,240 E Washington St.,476,53,46151
1012560,111 North Green Street,477,53,28655
1021656,1411 N. Morningside Drive NE,477,53,30306
1021467,6 Normandy Heights Rd,477,53,07960
1020162,Main St. and Morro Bay Blvd.,477,53,93442
1018926,"400 South Main, Moscow, Idaho 83843",477,53,83843
1005559,1101 Main Street,478,53,54455
1005499,116 E Market Street,478,53,61053
1018991,250 Metacom Ave,478,53,02809
1004717,645 Coleman Boulevard,479,53,29464
1018995,3200 Mt. Pleasant St NW,479,53,20010
1000585,5 Town Park Lane,480,53,21550
1021307,601 Carpenter Lane,480,53,19119
1021288,Broadway Street between Main & University Streets,481,53,48858
1021287,331 N. Main Street,481,53,48858
1021571,320 N.Bardstown rd,482,53,40047
1010316,1155 College Street,483,53,31201
1012725,1301 Muldoon Road,484,53,99504
1018924,"Outside at Books & Brews, 2100 West White River Boulevard",484,53,47303
1018931,Veteran's Drive,485,53,49862
1019857,3235 Sardis Road,485,53,15668
1018903,610 S Valley Way,486,53,99645
1019682,301 Main Street,486,53,21773
1011535,1100 West Street,487,53,94559
1020055,7 Erie Avenue,487,53,12764
1003081,1006 Peachtree St.,488,53,27804
1020017,Common Street,488,53,01760
1021715,22155 S.104th Ave.,489,53,60423
1021642,80 E. Second St.,490,53,80466
1018702,Garrity Way,490,53,02492
1019737,Spring & Jefferson St,490,53,64850
1021634,Rt. 46 & Main Street,490,53,07857
1019908,675 Plainfield St,490,53,02909
1019725,On Washington Street between Main & Front Streets in Historic Downtown,490,53,48047
1012739,1997 Acushnet Ave.,490,53,02745
1012738,1119 Pleasant St.,490,53,02740
1019348,466 Brock Ave,490,53,02740
1012737,101 West Rodney French Blvd,490,53,02744
1021478,1620 S. Seguin Ave,490,53,78130
1021601,1820 Ray Avenue,491,53,49446
1019227,1101 Hwy 69,491,53,53574
1019879,,492,53,
1021632,407 West Tavern St.,493,53,47631
1020043,4775 New Harvest Lane,493,53,37918
1005939,Church St.,493,53,06510
1005991,9200 New Ashcake Road,494,53,23116
1021336,5620 Read Boulevard,494,53,70127
1021549,97 Broadway,494,53,12550
1021708,,495,53,82701
1012044,5 Granite St,495,53,03875
1019240,1 McFadden Place,495,53,92663
1019294,717 N. Main Street,496,53,40356
1019883,,496,53,
1010614,19 Maple Avenue,496,53,06058
1021279,6980 nw hwy 20,496,53,97321
1020066,Shattuck and Vine,496,53,94702
1021518,6241 Main Street,497,53,55056
1021243,1447 North Main Street,497,53,44720
1021434,1000 West Maple St,497,53,44720
1019407,"River Front Park, Rail Road Place",497,53,12843
1018875,417 Blust Ave.,498,53,44903
1021344,311 Bowman St.,498,53,44903
1018184,1st NE and Delaware,499,53,50401
1018550,59 Spruce Street,499,53,43215
1001059,925 First Avenue South,499,53,29582
1004865,Corner of 3rd Ave SW and Broadway,500,53,58701
1009884,100 Spring St,500,53,17201
1018455,37600 New Market Turner Road,500,53,20622
1019640,1401 Laubach Avenue Municipal Park,500,53,18067
1003694,Cherry Lane and Meadow Road,500,53,60062
1006780,University Avenue NE and 7th Avenue NE,500,53,55413
1010755,Corner of Main and Astor,501,53,99114
1002764,105 S. Bay Street,501,53,49670
1018728,9301 tampa ave,501,53,91324
1019815,4222 Hamilton Ave,501,53,45223
1021379,2901 N. Sherman Ave.,501,53,53704
1021554,Corner of 7 Mile and Center Streets,501,53,48167
1019008,2-75 North Broad Street,502,53,13815
1019345,500 Howard Baker Jr Ave,502,53,37915
1020054,543 Beulah Road,502,53,22180
1019127,537 Franklin Avenue,502,53,07110
1019828,Drexel Town Square,502,53,53154
1021566,3051 W STREETSBORO RD,502,53,44286
1019488,3200 Jermantown Road,502,53,22124
1018829,640 Washington Street,502,53,02135
1019223,1300 Capitol Heights Blvd,502,53,20743
1019971,"630 East Lake Drive, SUITE E",502,53,30030
1019353,corner of SE 3rd Street and SE 3rd Avenue,502,53,34471
1001839,4900 Newport Avenue,502,53,92107
1006250,6th Street & Asbury Avenue,503,53,08226
1019200,239 Ocean Parkway,503,53,21811
1021412,3200 Union St,504,53,43906
1021413,67800 Mall Rd,504,53,43950
1001271,"Mailcode L338, 3181 SW Sam Jackson Park Rd",504,53,97239
1021356,4th and Adams,505,53,62701
1020130,North Figueroa & Ave. 58,505,53,90042
1020131,N Figueroa & Ave. 58,505,53,90042
1020146,492 9th street,505,53,94609
1009659,2237 South King Street,505,53,
1010865,300 Courthouse Square,505,53,28516
1021667,89 N Center St,505,53,43147
1019646,700 Capitol Way N,506,53,98501
1018655,67th & Center Street,506,53,68106
1019343,11th & Jackson Street,506,53,68102
1021685,4031 W. Florissant Ave.,507,53,63107
1001034,N7332 Water Circle Place,507,53,54155
1019317,4024 RIchlands Hwy,508,53,28540
1021608,401 Country Club Road,508,53,60014
1018807,525 Orange Center Road,508,53,06477
1020114,303 W. Palm Ave.,508,53,92866
1018920,2042 Park Ave,508,53,32073
1008468,"2051, Kaen Rd, off Beavercreek Rd.",508,53,97045
1019202,16th St. and Canal St.,509,53,95340
1020198,28 Orinda Way,509,53,94563
1008360,22 S. Beach St. (City Hall Plaza),509,53,32174
1019416,101 Michigan Ave.,510,53,83544
1019019,400-500 Blocks N Main St,510,53,54901
1019023,400 & 500 Blocks N Main St & 100 Block Church Ave,510,53,54901
1019025,108 W New York Ave,510,53,54901
1021699,15 Main Street,511,53,60543
1021215,Maple & Market St,512,53,66524
1020023,Main Street,513,53,14521
1021384,459 W. Morgan Street (SR46),514,53,47460
1004212,Corner of Lanier and McClanahan Streets,515,53,27565
1021335,E. Park Place,515,53,45056
1012777,500 South C Street,515,53,93030
1008946,6200 Camp St,515,53,97135
1021721,306 N 2nd Street,516,53,42001
1021722,300 N. 30th St,516,53,42001
1021599,900 E Hwy 372,517,53,89048
1021200,Peck and Union st.,517,53,95076
1019723,675 Oak Tree Road,518,53,10964
1021648,170 Canderlero Dr,519,53,00791
1019102,1400 W Villaret Blvd,519,53,78224
1005248,2007 Palolo Avenue,519,53,96813
1018687,6601 W 127th Street,519,53,60463
1011995,27118 Silver Spur Road,519,53,90274
1021491,Park Square,519,53,66071
1021398,100 W. Emerson,519,53,72450
1019755,3400 Georgia Ave NW,519,53,20009
1019761,3400 Georgia Ave NW,519,53,20010
1006927,"English Landing Park, off Hwy 9 in Parkville MO",519,53,
1019939,3100 N Walker Ave,520,53,73103
1021417,17004 Path Valley Rd,520,53,17262
1019674,Charles Colman Blvd & West Main Street,521,53,12564
1019910,374 Main ST,521,53,02860
1018944,1005 Main Street,521,53,02860
1021735,60 Rhodes Pl,521,53,02905
1019068,Kiwanis Park,522,53,83661
1021389,816 S. Beeline Hwy,523,53,85541
1021718,Madison Street,523,53,43452
1020175,14888 Peaceful Valley Road,523,53,95370
1019685,234 S. Arcola St.,524,53,77515
1018466,555 Bayley Hazen Road,524,53,05862
1019454,23526 TX-71,525,53,78669
1020072,68 Fairgrounds Road,526,53,41040
1021688,Falls Park Drive,526,53,46064
1019854,101 Route 31 N,526,53,08534
1021746,,527,53,72126
1019822,2115 Ferguson Rd.,527,53,66073
1018626,2nd Street between D St and B St,527,53,94952
1018627,Petaluma Blvd S and D St,527,53,94952
1012060,,527,53,01366
1010839,4100 9th St. NW,527,53,20010
1019128,4725 Yadkinville Rd,527,53,27040
1001260,901 Old Austin Hutto Road,527,53,78660
1020126,4128 Warbler Road,527,53,92371
1002060,116 Main St. - opposite Local 111 restaurant,527,53,12565
1020177,1007 E. Jefferson St,527,53,40206
1021494,910 SE Military Dr,527,53,78214
1007245,2914 Sandy Ridge Road,527,53,27235
1010408,910 Rose Avenue,527,53,20852
1021731,5429 Lafayette Road,527,53,46254
1020165,130 Adams Lane,527,53,41501
1021380,Main Street and 1st Ave NW,528,53,55063
1010638,11000 S. Red Road,528,53,33156
1016803,2094 Pitkin Avenue,528,53,11207
1021641,119 E. 11St.,529,53,66762
1018921,SW Corner of Main and Choctaw,530,53,74501
1020005,6201 W. Michigan Ave,530,53,48108
1021572,337 Placerville Drive,530,53,95667
1019328,220 West Washington,531,53,48739
1019885,,532,53,
1012268,554 Allegan St.,533,53,49080
1019344,211 N. Main St.,533,53,49080
1019478,2003 Main Street,534,53,81624
1019616,100 Park Place,534,53,53818
1019615,205 Market Street,534,53,53818
1019884,,534,53,
1020019,12775 W. Millennium,534,53,90094
1008213,2nd Street,535,53,26170
1021455,Memorial Plaza (next to the train station),535,53,10570
1004602,Garro St.,535,53,46563
1011146,38 Davis Drive,535,53,12140
1005259,85-037 Pokai Bay Road,535,53,96792
1021485,675 Ponce de Leon Ave,535,53,30315
1021462,,536,53,61764
1019027,Highland St,536,53,10573
1018986,228 S Ridge Street,536,53,48469
1020037,600 Block Tyler St,536,53,98368
1018474,N McClellan & N Denver,536,53,97217
1018477,NE 7th and Wygant,536,53,97211
1018478,SE 92nd and Reedway,536,53,97266
1018482,SW Park and Montgomery,536,53,97201
1018483,SW Park and Main,536,53,97205
1007797,"City Hall, 1 Junkins Avenue",536,53,03801
1018963,"2824 Prairie Lakes Dr, Ste. 201, Ste. 201",536,53,53590
1019807,5955 W. Broad Street,536,53,43119
1021263,900 Iron Springs Road,537,53,86301
1021501,4300 Silverwood Street,537,53,19127
1019149,100 N 100 E,538,53,84501
1019793,6605 Courts Drive,539,53,23875
1020086,12900 W. Hwy 42,539,53,40059
1018215,25 Hagen Road,540,53,87001
1021617,150 E Spring St,541,53,99163
1019868,717 E Main Street,541,53,20132
1021266,1 Valley Park Drive,541,53,25526
1011596,1 Valley Way,541,53,25526
1003402,"300  S Meridian (COVID operations at corner of  2nd and Main, downtown Puyallup)",541,53,98371
1021618,1700 1st ave,542,53,61201
1019477,326 N Main St,542,53,74363
1010145,W Crockett Street and Queen Anne Ave N,542,53,98109
1005260,Monsarrat and Paki Streets,542,53,96822
1019122,530 W. Main St.,543,53,95971
1019315,128 N. 5th St.,543,53,62301
1021579,777 1st street SW,543,53,87102
1011310,2959 County Road 333,544,53,36278
1019204,1966 Highway 62 West,544,53,72455
1020093,70 Queendale Center,544,53,40913
1019500,Lion's Park,544,53,59068
1001766,307 East Reed Street,544,53,51566
1020024,7711 Goodwood Boulevard,544,53,70806
1021277,5th Street and Main Street,544,53,70801
1003610,6400 Perkins Road,544,53,70808
1019410,12690 SW 280th Street,544,53,33033
1019411,12690 SW 280th Street,544,53,33033
1004750,100 E. State Street,544,53,92373
1004751,100 E. Redlands Boulevard,544,53,92373
1000712,2000 North Dewey Avenue,545,53,53959
1019235,303 S. Scales Street,545,53,27320
1021615,120 Main Street,545,53,21136
1009020,110 W Harrison St.,545,53,47978
1019493,1609 Washington Plaza,545,53,20190
1002843,118 College Ave.,545,53,83440
1018549,47 N 6th St,545,53,47374
1021272,204 S Second St,545,53,47374
1019930,299 Hughitt Street,545,53,53582
1019142,3310 Magnolia St.,546,53,29115
1019145,5484 Carolina Hwy,546,53,29042
1005060,Bradford Street and Route 202,547,53,03461
1021312,1800 Walnut Street,547,53,19103
1021302,1800 Walnut Street,547,53,19103
1019419,30 River Street,548,53,23803
1019312,Center Avenue,549,53,59034
1004073,4650 Queensbury Road,549,53,20737
1019418,116 Dock St.,550,53,28401
1018284,715 Riverside Avenue,551,53,32204
1021409,2800 Riverside Drive,551,53,46208
1000194,10 Pine Ave.,551,53,60546
1019259,303 Williams Blvd,551,53,70062
1019927,320 Ogden Avenue,551,53,07307
1019635,5 S. Walnut Street,551,53,19963
1019070,Main Street,552,53,46783
1019899,1013 13th Ave,553,53,51247
1020173,503 Seventh Street,553,53,61104
1019033,108 Water St.,553,53,30153
1012576,Route 28 & Monroe Street,553,53,20850
1021623,9200 NE Fremont St,553,53,97220
1021606,435 Franklin St,553,53,24151
1019048,North Main Avenue & 8th Street NW,554,53,59422
1011286,12724 Main Street,554,53,55374
1019747,270 County Line Road,555,53,65741
1003969,1492 East Main,555,53,97520
1003970,99 Hawthorne St,555,53,97501
1003971,Oak & N Main,555,53,97520
1018637,500 City Center Dr,555,53,94928
1011778,2720 Kirchoff Road,555,53,60008
1019479,155-199 Hwy 93,555,53,59864
1018349,380 Nassau Road,556,53,11575
1019973,2020 Beatties Ford Road,556,53,28216
